,satisfaction,review,projects,avg_hrs_month,tenure,promoted,department,salary
509,0.37,0.57,2,155.0,3.0,0,support,low
510,0.44,0.48,2,146.0,3.0,0,support,low
511,0.53,0.85,2,164.0,5.0,0,support,low
512,0.09,0.96,6,259.0,4.0,0,support,low
513,0.11,0.89,6,293.0,4.0,0,support,low
514,0.83,0.96,5,275.0,5.0,0,support,low
515,0.88,1.0,5,219.0,6.0,0,technical,low
516,0.1,0.89,6,247.0,4.0,0,technical,low
517,0.09,0.86,7,309.0,4.0,0,technical,low
518,0.44,0.54,2,151.0,3.0,0,management,low
519,0.39,0.51,2,129.0,3.0,0,IT,low
520,0.87,0.94,4,274.0,5.0,0,IT,low
521,0.74,0.99,4,233.0,5.0,0,IT,low
522,0.1,0.95,7,289.0,4.0,0,IT,low
523,0.74,0.82,4,239.0,6.0,0,IT,low
524,0.75,0.99,5,221.0,5.0,0,product_mng,low
525,0.41,0.56,2,150.0,3.0,0,product_mng,low
526,0.41,0.45,2,144.0,3.0,0,product_mng,low
527,0.09,0.9,7,289.0,4.0,0,product_mng,low
528,0.09,0.8,6,301.0,5.0,0,IT,medium
529,0.39,0.57,2,145.0,3.0,0,accounting,medium
530,0.4,0.56,2,137.0,3.0,0,accounting,medium
531,0.37,0.54,2,131.0,3.0,0,hr,medium
532,0.1,0.84,6,246.0,4.0,0,hr,medium
533,0.43,0.51,2,136.0,3.0,0,hr,medium
534,0.75,0.85,5,240.0,6.0,0,marketing,medium
535,0.37,0.56,2,156.0,3.0,0,sales,medium
536,0.11,0.85,6,305.0,4.0,0,accounting,medium
537,0.45,0.45,2,154.0,3.0,0,support,medium
538,0.87,1.0,5,261.0,5.0,0,technical,medium
539,0.11,0.94,7,244.0,4.0,0,management,medium
540,0.45,0.54,2,129.0,3.0,0,marketing,high
541,0.81,0.87,4,254.0,5.0,0,marketing,low
542,0.77,0.91,5,236.0,5.0,0,marketing,medium
543,0.89,0.92,5,237.0,5.0,0,sales,medium
544,0.43,0.49,2,135.0,3.0,0,sales,medium
545,0.78,1.0,5,236.0,5.0,0,sales,medium
546,0.37,0.47,2,149.0,3.0,0,sales,low
547,0.37,0.5,2,141.0,3.0,0,sales,low
548,0.85,0.82,4,270.0,5.0,0,sales,low
549,0.41,0.47,2,138.0,3.0,0,sales,low
550,0.11,0.96,6,298.0,4.0,0,sales,low
551,0.75,0.99,5,254.0,5.0,0,sales,low
552,0.82,0.85,5,248.0,5.0,0,sales,low
553,0.79,1.0,5,257.0,6.0,0,sales,low
554,0.43,0.53,2,150.0,3.0,0,sales,low
555,0.1,0.9,7,281.0,4.0,0,sales,low
556,0.46,0.48,2,141.0,3.0,0,sales,low
557,0.43,0.57,2,157.0,3.0,0,sales,low
558,0.43,0.55,2,136.0,3.0,0,sales,low
559,0.11,0.8,7,296.0,4.0,0,sales,low
560,0.09,0.86,6,279.0,4.0,0,sales,low
561,0.37,0.53,2,131.0,3.0,0,sales,low
562,0.4,0.57,2,160.0,3.0,0,accounting,low
563,0.1,0.77,7,291.0,4.0,0,accounting,low
564,0.41,0.53,2,157.0,3.0,0,accounting,low
565,0.79,0.58,3,294.0,4.0,0,hr,low
566,0.11,0.79,7,310.0,4.0,0,hr,low
567,0.1,0.97,6,282.0,4.0,0,hr,medium
568,0.44,0.51,2,134.0,3.0,0,hr,medium
569,0.25,0.46,4,214.0,4.0,0,technical,medium
570,0.44,0.52,2,137.0,3.0,0,technical,medium
571,0.73,1.0,4,252.0,5.0,0,technical,medium
572,0.75,0.97,5,243.0,6.0,0,technical,medium
573,0.36,0.47,2,148.0,3.0,0,technical,medium
574,0.37,0.49,2,151.0,3.0,0,technical,medium
575,0.39,0.49,2,129.0,3.0,0,technical,medium
576,0.48,0.78,2,198.0,2.0,0,technical,medium
577,0.57,0.72,4,275.0,6.0,0,technical,medium
578,0.9,0.96,5,243.0,5.0,0,technical,medium
579,0.39,0.55,2,159.0,3.0,0,technical,high
580,0.44,0.51,2,145.0,3.0,0,support,low
581,0.81,0.88,5,242.0,5.0,0,support,medium
582,0.74,0.87,5,242.0,5.0,0,support,medium
583,0.44,0.56,2,145.0,3.0,0,support,medium
584,0.41,0.56,2,154.0,3.0,1,support,medium
585,0.4,0.51,2,139.0,3.0,0,support,low
586,0.46,0.57,2,152.0,3.0,0,support,low
587,0.8,0.83,2,211.0,3.0,0,support,low
588,0.87,0.9,5,258.0,5.0,0,support,low
589,0.39,0.54,2,155.0,3.0,0,support,low
590,0.38,0.55,2,148.0,3.0,0,support,low
591,0.66,0.67,2,255.0,3.0,0,technical,low
592,0.1,0.8,6,264.0,4.0,0,technical,low
593,0.37,0.54,2,132.0,3.0,0,technical,low
594,0.1,0.77,6,255.0,4.0,0,management,low
595,0.09,0.87,5,263.0,4.0,0,IT,low
596,0.86,0.84,5,222.0,5.0,0,IT,low
597,0.11,0.9,6,263.0,4.0,0,IT,low
598,0.37,0.46,2,157.0,3.0,0,IT,low
599,0.11,0.92,7,307.0,4.0,0,IT,low
600,0.77,0.98,5,259.0,6.0,0,product_mng,low
601,0.84,0.94,5,222.0,6.0,0,product_mng,low
602,0.1,0.84,7,250.0,4.0,0,product_mng,low
603,0.83,0.9,5,245.0,5.0,0,product_mng,low
604,0.11,0.79,6,292.0,4.0,0,IT,low
605,0.86,0.92,5,252.0,5.0,0,RandD,low
606,0.38,0.56,2,161.0,3.0,0,RandD,medium
607,0.11,0.88,5,250.0,4.0,0,RandD,medium
608,0.45,0.49,2,134.0,3.0,0,RandD,medium
609,0.1,0.85,7,279.0,4.0,0,RandD,medium
610,0.09,0.95,7,256.0,4.0,0,marketing,medium
611,0.39,0.53,2,127.0,3.0,0,sales,medium
612,0.37,0.47,2,138.0,3.0,0,accounting,medium
613,0.81,0.97,5,243.0,5.0,0,support,medium
614,0.09,0.9,7,296.0,4.0,0,technical,medium
615,0.1,0.88,7,267.0,4.0,0,management,medium
616,0.39,0.49,2,144.0,3.0,0,marketing,medium
617,0.83,0.95,4,251.0,5.0,0,marketing,medium
618,0.45,0.57,2,148.0,3.0,0,marketing,high
619,0.43,0.51,2,141.0,3.0,0,sales,low
620,0.8,0.75,3,268.0,2.0,0,sales,medium
621,0.1,0.86,6,247.0,4.0,0,sales,medium
622,0.1,0.55,2,247.0,4.0,0,sales,medium
623,0.36,0.52,2,146.0,3.0,0,sales,medium
624,0.38,0.5,2,140.0,3.0,0,sales,low
625,0.78,0.98,5,263.0,6.0,0,sales,low
626,0.44,0.49,2,145.0,3.0,0,sales,low
627,0.41,0.46,2,156.0,3.0,0,sales,low
628,0.72,0.85,5,244.0,6.0,0,sales,low
629,0.46,0.54,2,144.0,3.0,0,sales,low
630,0.1,0.9,7,286.0,4.0,0,sales,low
631,0.34,0.67,4,141.0,2.0,0,sales,low
632,0.11,0.89,6,260.0,5.0,0,sales,low
633,0.38,0.56,2,154.0,3.0,0,sales,low
634,0.82,0.92,5,225.0,5.0,0,sales,low
635,0.39,0.57,2,127.0,3.0,0,sales,low
636,0.44,0.53,2,140.0,3.0,0,sales,low
637,0.43,0.52,2,147.0,3.0,0,sales,low
638,0.84,0.83,4,227.0,5.0,0,accounting,low
639,0.43,0.48,2,153.0,3.0,0,accounting,low
640,0.37,0.52,2,128.0,3.0,0,accounting,low
641,0.74,0.97,4,228.0,5.0,0,hr,low
642,0.73,0.97,5,235.0,5.0,0,hr,low
643,0.37,0.47,2,148.0,3.0,0,hr,low
644,0.58,0.62,4,238.0,3.0,0,hr,low
645,0.4,0.54,2,141.0,3.0,0,technical,medium
646,0.51,0.83,5,249.0,4.0,0,technical,medium
647,0.46,0.5,2,151.0,3.0,0,technical,medium
648,0.45,0.54,2,129.0,3.0,0,technical,medium
649,0.46,0.5,2,156.0,3.0,0,technical,medium
650,0.39,0.45,2,134.0,3.0,0,technical,medium
651,0.09,0.88,6,269.0,4.0,0,technical,medium
652,0.09,0.77,6,290.0,4.0,0,technical,medium
653,0.37,0.51,2,132.0,3.0,0,technical,medium
654,0.1,0.89,7,308.0,4.0,0,technical,medium
655,0.77,1.0,4,232.0,5.0,0,technical,medium
656,0.79,0.86,5,235.0,5.0,0,support,medium
657,0.43,0.55,2,130.0,3.0,0,support,high
658,0.38,0.53,2,146.0,3.0,0,support,low
659,0.77,0.91,5,221.0,6.0,0,support,medium
660,0.44,0.5,2,130.0,3.0,0,support,medium
661,0.39,0.46,2,136.0,3.0,0,support,medium
662,0.78,0.89,5,274.0,6.0,0,support,medium
663,0.1,0.79,6,256.0,5.0,0,support,low
664,0.1,0.77,5,276.0,4.0,0,support,low
665,0.75,0.85,5,267.0,5.0,0,support,low
666,0.46,0.62,6,213.0,3.0,0,support,low
667,0.91,0.97,4,274.0,6.0,0,technical,low
668,0.1,0.92,6,258.0,4.0,0,technical,low
669,0.72,0.6,3,153.0,5.0,0,technical,low
670,0.11,0.95,6,245.0,4.0,0,management,low
671,0.11,0.94,6,264.0,4.0,0,IT,low
672,0.46,0.57,2,154.0,3.0,0,IT,low
673,0.37,0.46,2,149.0,3.0,0,IT,low
674,0.46,0.5,2,157.0,3.0,0,IT,low
675,0.43,0.57,2,127.0,3.0,0,IT,low
676,0.11,0.82,6,270.0,4.0,0,product_mng,low
677,0.73,0.89,5,236.0,6.0,0,product_mng,low
678,0.43,0.47,2,158.0,3.0,0,product_mng,low
679,0.86,1.0,5,229.0,5.0,0,product_mng,low
680,0.1,0.83,6,269.0,4.0,0,IT,low
681,0.4,0.49,2,128.0,3.0,0,sales,low
682,0.11,0.87,7,278.0,4.0,0,sales,low
683,0.86,0.98,3,158.0,5.0,0,sales,low
684,0.42,1.0,3,202.0,3.0,0,sales,medium
685,0.79,0.84,4,240.0,5.0,0,sales,medium
686,0.1,0.96,7,255.0,4.0,0,marketing,medium
687,0.09,0.92,7,254.0,4.0,0,sales,medium
688,0.09,0.82,6,257.0,4.0,0,accounting,medium
689,0.87,1.0,4,228.0,5.0,0,support,medium
690,0.36,0.49,2,145.0,3.0,0,technical,medium
691,0.42,0.75,3,218.0,4.0,0,management,medium
692,0.84,0.86,5,268.0,5.0,0,marketing,medium
693,0.1,0.83,6,278.0,4.0,0,marketing,medium
694,0.78,0.71,3,249.0,5.0,0,marketing,medium
695,0.35,0.99,3,236.0,4.0,0,sales,medium
696,0.1,0.81,7,291.0,4.0,0,sales,high
697,0.11,0.8,6,306.0,4.0,0,sales,low
698,0.43,0.48,2,135.0,3.0,0,sales,medium
699,0.38,0.45,2,156.0,3.0,0,sales,medium
700,0.46,0.54,2,143.0,3.0,0,sales,medium
701,0.89,0.82,4,243.0,5.0,0,sales,medium
702,0.45,0.5,2,147.0,3.0,0,sales,low
703,0.44,0.53,2,159.0,3.0,0,sales,low
704,0.74,0.54,5,216.0,3.0,0,sales,low
705,0.45,0.54,2,152.0,3.0,0,sales,low
706,0.79,0.93,4,226.0,5.0,0,sales,low
707,0.79,0.91,5,271.0,5.0,0,sales,low
708,0.11,0.87,6,255.0,4.0,0,sales,low
709,0.42,0.48,2,140.0,3.0,0,sales,low
710,0.64,0.9,6,252.0,2.0,0,sales,low
711,0.4,0.55,2,159.0,3.0,0,sales,low
712,0.84,0.98,5,270.0,5.0,0,sales,low
713,0.73,0.92,5,232.0,5.0,0,sales,low
714,0.4,0.51,2,144.0,3.0,0,accounting,low
715,0.36,0.45,2,127.0,3.0,0,accounting,low
716,0.43,0.47,2,131.0,3.0,0,accounting,low
717,0.11,0.78,6,243.0,4.0,0,hr,low
718,0.91,1.0,5,244.0,6.0,0,hr,low
719,0.8,1.0,5,260.0,5.0,0,hr,low
720,0.42,0.49,2,139.0,3.0,0,hr,low
721,0.31,0.87,4,184.0,3.0,0,technical,low
722,0.44,0.47,2,130.0,3.0,0,technical,low
723,0.38,0.54,2,135.0,3.0,0,technical,medium
724,0.45,0.56,2,146.0,3.0,0,technical,medium
725,0.43,0.46,2,149.0,3.0,0,technical,medium
726,0.45,0.46,2,153.0,3.0,0,technical,medium
727,0.43,0.57,2,160.0,3.0,0,technical,medium
728,0.43,0.49,2,160.0,3.0,0,technical,medium
729,0.09,0.83,6,282.0,4.0,0,technical,medium
730,0.43,0.47,2,128.0,3.0,0,technical,medium
731,0.79,0.94,4,232.0,5.0,0,technical,medium
732,0.85,0.58,3,226.0,2.0,0,support,medium
733,0.38,0.45,2,129.0,3.0,0,support,medium
734,0.11,0.92,7,255.0,4.0,0,support,medium
735,0.83,0.99,5,258.0,5.0,0,support,high
736,0.81,0.91,4,229.0,5.0,0,support,low
737,0.42,0.56,2,143.0,3.0,0,support,medium
738,0.11,0.87,6,257.0,4.0,0,support,medium
739,0.11,0.85,7,275.0,4.0,0,support,medium
740,0.1,0.89,7,291.0,4.0,0,support,medium
741,0.5,0.54,5,153.0,4.0,0,support,low
742,0.44,0.49,2,154.0,3.0,0,support,low
743,0.11,0.9,6,301.0,4.0,0,technical,low
744,0.39,0.52,2,134.0,3.0,0,technical,low
745,0.11,0.78,6,245.0,4.0,0,technical,low
746,0.36,0.5,2,132.0,3.0,0,management,low
747,0.43,0.51,2,130.0,3.0,0,IT,low
748,0.4,0.5,2,127.0,3.0,0,IT,low
749,0.86,0.84,4,246.0,6.0,0,IT,low
750,0.38,0.49,2,145.0,3.0,0,IT,low
751,0.46,0.45,2,138.0,3.0,1,IT,low
752,0.37,0.57,2,129.0,3.0,0,product_mng,low
753,0.43,0.52,2,150.0,3.0,0,product_mng,low
754,0.66,0.93,5,253.0,5.0,0,product_mng,low
755,0.37,0.48,2,160.0,3.0,0,product_mng,low
756,0.77,0.92,5,235.0,5.0,0,IT,low
757,0.38,0.55,2,151.0,3.0,0,sales,low
758,0.39,0.54,2,127.0,3.0,0,sales,low
759,0.41,0.55,2,151.0,3.0,0,sales,low
760,0.1,0.9,7,290.0,4.0,0,sales,low
761,0.09,0.93,6,249.0,4.0,0,sales,low
762,0.41,0.47,2,131.0,3.0,0,marketing,medium
763,0.39,0.46,2,159.0,3.0,0,sales,medium
764,0.83,0.99,4,223.0,5.0,0,accounting,medium
765,0.09,0.87,3,214.0,2.0,0,support,medium
766,0.75,0.81,5,227.0,5.0,0,technical,medium
767,0.44,0.54,2,127.0,3.0,0,management,medium
768,0.1,0.84,6,293.0,5.0,0,marketing,medium
769,0.42,0.46,2,141.0,3.0,0,marketing,medium
770,0.1,0.83,6,300.0,4.0,0,marketing,medium
771,0.1,0.86,6,309.0,4.0,0,sales,medium
772,0.31,0.77,4,149.0,3.0,0,sales,medium
773,0.42,0.54,2,159.0,3.0,0,sales,medium
774,0.38,0.5,2,152.0,3.0,0,sales,high
775,0.39,0.57,2,158.0,3.0,0,sales,low
776,0.1,0.97,6,254.0,5.0,0,sales,medium
777,0.11,0.93,6,294.0,4.0,0,sales,medium
778,0.1,0.92,7,269.0,4.0,0,sales,medium
779,0.11,0.9,7,247.0,4.0,0,sales,medium
780,0.44,0.65,3,271.0,4.0,0,sales,low
781,0.91,0.96,4,232.0,5.0,0,sales,low
782,0.72,1.0,4,245.0,5.0,0,sales,low
783,0.36,0.46,2,132.0,3.0,0,sales,low
784,0.44,0.57,2,131.0,3.0,0,sales,low
785,0.85,0.99,5,248.0,5.0,0,sales,low
786,0.78,0.93,5,225.0,5.0,0,sales,low
787,0.39,0.46,2,156.0,3.0,0,sales,low
788,0.78,0.81,3,222.0,2.0,0,sales,low
789,0.1,0.92,6,243.0,4.0,0,sales,low
790,0.23,0.99,4,204.0,4.0,0,accounting,low
791,0.11,0.87,6,301.0,4.0,0,accounting,low
792,0.9,0.83,5,259.0,5.0,0,accounting,low
793,0.91,0.89,4,247.0,5.0,0,hr,low
794,0.11,0.79,7,295.0,4.0,0,hr,low
795,0.43,0.54,2,150.0,3.0,0,hr,low
796,0.45,0.49,2,151.0,3.0,0,hr,low
797,0.11,0.91,5,291.0,4.0,0,technical,low
798,0.11,0.93,6,253.0,4.0,0,technical,low
799,0.43,0.5,2,161.0,3.0,0,technical,low
800,0.91,0.97,4,251.0,6.0,0,technical,low
801,0.43,0.55,2,153.0,3.0,0,technical,medium
802,0.85,0.82,5,264.0,6.0,0,technical,medium
803,0.1,0.77,6,310.0,4.0,0,technical,medium
804,0.81,0.95,5,266.0,5.0,0,technical,medium
805,0.36,0.62,4,237.0,2.0,0,technical,medium
806,0.45,0.54,2,138.0,3.0,0,technical,medium
807,0.86,1.0,5,227.0,5.0,0,technical,medium
808,0.71,1.0,4,300.0,5.0,0,support,medium
809,0.11,0.97,7,310.0,4.0,0,support,medium
810,0.84,0.93,5,236.0,5.0,0,support,medium
811,0.09,0.97,7,288.0,4.0,0,support,medium
812,0.38,0.49,2,127.0,3.0,0,support,medium
813,0.15,0.55,6,139.0,4.0,0,support,high
814,0.1,0.92,7,253.0,4.0,0,support,low
815,0.8,0.97,4,218.0,5.0,0,support,medium
816,0.84,0.97,5,251.0,5.0,0,support,medium
817,0.11,0.87,6,264.0,4.0,0,support,medium
818,0.89,0.79,3,149.0,2.0,0,support,medium
819,0.45,0.51,2,138.0,3.0,0,technical,low
820,0.11,0.93,7,284.0,4.0,0,technical,low
821,0.74,0.93,5,244.0,5.0,0,technical,low
822,0.41,0.5,2,128.0,3.0,0,management,low
823,0.44,0.53,2,154.0,3.0,0,IT,low
824,0.37,0.56,2,138.0,3.0,0,IT,low
825,0.11,0.86,6,308.0,4.0,0,IT,low
826,0.1,0.93,6,269.0,4.0,0,IT,low
827,0.7,0.74,6,136.0,3.0,0,IT,low
828,0.59,1.0,2,160.0,5.0,0,product_mng,low
829,0.38,0.53,2,138.0,3.0,0,product_mng,low
830,0.72,0.95,4,220.0,5.0,0,product_mng,low
831,0.73,1.0,5,274.0,5.0,0,product_mng,low
832,0.39,0.48,2,161.0,3.0,0,IT,low
833,0.89,0.82,5,224.0,6.0,0,RandD,low
834,0.89,1.0,4,260.0,5.0,0,RandD,low
835,0.11,0.78,6,300.0,4.0,0,RandD,low
836,0.43,0.56,2,133.0,3.0,0,RandD,low
837,0.09,0.93,6,308.0,4.0,0,RandD,low
838,0.81,0.9,5,238.0,6.0,0,marketing,low
839,0.37,0.53,2,126.0,3.0,0,sales,low
840,0.36,0.56,2,138.0,3.0,0,accounting,medium
841,0.11,0.85,6,299.0,4.0,0,support,medium
842,0.1,0.85,6,254.0,4.0,0,technical,medium
843,0.66,0.47,7,156.0,2.0,0,management,medium
844,0.39,0.47,2,152.0,3.0,0,marketing,medium
845,0.44,0.51,2,146.0,3.0,0,marketing,medium
846,0.1,0.84,6,253.0,4.0,0,marketing,medium
847,0.79,0.94,5,227.0,6.0,0,sales,medium
848,0.1,0.81,6,301.0,4.0,0,sales,medium
849,0.54,0.94,6,294.0,3.0,0,sales,medium
850,0.37,0.47,2,151.0,3.0,0,sales,medium
851,0.37,0.57,2,128.0,3.0,0,sales,medium
852,0.82,0.89,5,217.0,5.0,0,sales,high
853,0.45,0.52,2,160.0,3.0,0,sales,low
854,0.79,0.9,5,263.0,5.0,0,sales,medium
855,0.42,0.56,2,156.0,3.0,0,sales,medium
856,0.1,0.85,6,273.0,4.0,0,sales,medium
857,0.11,0.78,6,303.0,4.0,0,sales,medium
858,0.74,1.0,4,253.0,5.0,0,sales,low
859,0.1,0.93,6,270.0,4.0,0,sales,low
860,0.79,1.0,4,218.0,5.0,0,sales,low
861,0.43,0.48,2,144.0,3.0,0,sales,low
862,0.41,0.47,2,154.0,3.0,0,sales,low
863,0.39,0.55,2,146.0,3.0,0,sales,low
864,0.1,0.94,6,260.0,4.0,0,sales,low
865,0.82,0.85,5,218.0,5.0,0,sales,low
867,0.42,0.56,2,128.0,3.0,0,accounting,low
868,0.74,0.88,4,248.0,6.0,0,accounting,low
869,0.38,0.57,2,152.0,3.0,0,hr,low
870,0.39,0.56,2,126.0,3.0,0,hr,low
871,0.87,0.94,4,260.0,5.0,0,hr,low
872,0.1,0.9,5,263.0,4.0,0,hr,low
873,0.78,1.0,5,220.0,5.0,0,technical,low
874,0.14,0.73,7,282.0,5.0,0,technical,low
875,0.11,0.94,6,277.0,5.0,0,technical,low
876,0.91,0.94,5,257.0,5.0,0,technical,low
877,0.49,0.63,6,265.0,3.0,0,technical,low
878,0.38,0.47,2,143.0,3.0,0,technical,low
879,0.82,0.97,5,263.0,5.0,0,technical,medium
880,0.38,0.88,3,154.0,4.0,0,technical,medium
881,0.89,1.0,5,253.0,5.0,0,technical,medium
882,0.11,0.79,6,294.0,4.0,0,technical,medium
883,0.37,0.51,2,128.0,3.0,0,technical,medium
884,0.38,0.5,2,153.0,3.0,0,support,medium
885,0.78,0.87,5,256.0,5.0,0,support,medium
886,0.41,0.51,2,127.0,3.0,0,support,medium
887,0.41,0.51,2,137.0,3.0,0,support,medium
888,0.11,0.83,6,295.0,4.0,0,support,medium
889,0.11,0.79,6,281.0,4.0,0,support,medium
890,0.43,0.57,2,131.0,3.0,0,support,medium
891,0.75,0.86,5,237.0,5.0,0,support,high
892,0.74,0.99,4,276.0,5.0,0,support,low
893,0.85,0.85,5,267.0,5.0,0,support,medium
894,0.73,0.92,5,266.0,5.0,0,support,medium
895,0.1,0.79,6,294.0,4.0,0,technical,medium
896,0.44,0.56,2,134.0,3.0,0,technical,medium
897,0.3,0.56,3,309.0,4.0,0,technical,low
898,0.11,0.77,7,273.0,4.0,0,management,low
899,0.84,0.83,5,238.0,5.0,0,IT,low
900,0.78,0.94,5,271.0,6.0,0,IT,low
901,0.43,0.53,2,145.0,3.0,0,IT,low
902,0.36,0.55,2,152.0,3.0,0,IT,low
903,0.43,0.47,2,128.0,3.0,0,IT,low
904,0.45,0.46,2,142.0,3.0,0,product_mng,low
905,0.76,0.93,5,238.0,5.0,0,product_mng,low
906,0.1,0.78,7,286.0,4.0,0,product_mng,low
907,0.09,0.86,6,291.0,4.0,0,product_mng,low
908,0.92,1.0,5,259.0,5.0,0,IT,low
909,0.92,0.9,5,248.0,5.0,0,sales,low
910,0.79,0.98,4,271.0,5.0,0,sales,low
911,0.43,0.51,2,140.0,3.0,0,sales,low
912,0.8,0.95,4,274.0,5.0,0,sales,low
913,0.44,0.49,2,127.0,3.0,0,sales,low
914,0.89,0.87,5,275.0,6.0,0,marketing,low
915,0.48,0.88,3,239.0,3.0,0,sales,low
916,0.11,0.82,6,304.0,4.0,0,accounting,low
917,0.38,0.55,2,145.0,3.0,0,support,low
918,0.11,0.85,6,259.0,4.0,0,technical,medium
919,0.82,0.86,4,264.0,5.0,0,management,medium
920,0.37,0.45,2,160.0,3.0,0,marketing,medium
921,0.4,0.48,2,138.0,3.0,0,marketing,medium
922,0.43,0.47,2,137.0,3.0,0,marketing,medium
923,0.44,0.5,2,156.0,3.0,0,sales,medium
924,0.42,0.56,2,147.0,3.0,0,sales,medium
925,0.11,0.8,7,243.0,4.0,0,sales,medium
926,0.78,0.87,4,236.0,5.0,0,sales,medium
927,0.46,0.86,2,212.0,4.0,0,sales,medium
928,0.77,0.91,5,261.0,6.0,0,sales,medium
929,0.83,0.82,4,243.0,5.0,0,sales,medium
930,0.32,0.58,5,271.0,5.0,0,sales,high
931,0.9,0.92,5,154.0,4.0,0,sales,low
932,0.42,0.52,2,151.0,3.0,0,sales,medium
933,0.1,0.96,6,254.0,4.0,0,sales,medium
934,0.1,0.91,6,285.0,4.0,0,sales,medium
935,0.44,0.49,2,130.0,3.0,0,sales,medium
936,0.1,0.95,7,301.0,4.0,0,sales,low
937,0.11,0.8,6,286.0,4.0,0,sales,low
938,0.1,0.89,6,246.0,4.0,0,sales,low
939,0.39,0.47,2,135.0,3.0,0,sales,low
940,0.92,0.92,4,245.0,5.0,0,sales,low
941,0.43,0.56,2,136.0,3.0,0,sales,low
942,0.11,0.89,6,301.0,4.0,0,accounting,low
943,0.81,1.0,5,235.0,5.0,0,accounting,low
944,0.11,0.85,7,272.0,4.0,0,accounting,low
945,0.87,1.0,5,274.0,5.0,0,hr,low
946,0.37,0.46,2,131.0,3.0,0,hr,low
947,0.39,0.56,2,135.0,3.0,0,hr,low
948,0.61,0.86,4,196.0,4.0,0,hr,low
949,0.11,0.95,6,285.0,4.0,0,technical,low
950,0.09,0.9,7,289.0,5.0,0,technical,low
951,0.36,0.52,2,157.0,3.0,0,technical,low
952,0.09,0.94,6,308.0,4.0,0,technical,low
953,0.41,0.71,4,301.0,5.0,0,technical,low
954,0.4,0.46,2,131.0,3.0,0,technical,low
955,0.1,0.91,6,262.0,5.0,0,technical,low
956,0.46,0.53,2,143.0,3.0,0,technical,low
957,0.39,0.57,2,133.0,3.0,0,technical,medium
958,0.41,0.5,2,153.0,3.0,0,technical,medium
959,0.1,0.94,7,281.0,4.0,0,technical,medium
960,0.39,0.51,2,132.0,3.0,0,support,medium
961,0.73,0.83,5,270.0,5.0,0,support,medium
962,0.41,0.45,2,150.0,3.0,0,support,medium
963,0.37,0.51,2,140.0,3.0,0,support,medium
964,0.38,0.5,2,150.0,3.0,0,support,medium
965,0.8,0.63,5,180.0,5.0,0,support,medium
966,0.09,0.85,5,281.0,4.0,0,support,medium
967,0.85,0.92,4,275.0,5.0,0,support,medium
968,0.42,0.54,2,130.0,3.0,0,support,medium
969,0.41,0.48,2,130.0,3.0,0,support,high
970,0.38,0.46,2,147.0,3.0,0,support,low
971,0.72,1.0,5,264.0,5.0,0,technical,medium
972,0.11,0.74,6,290.0,5.0,0,technical,medium
973,0.37,0.47,2,150.0,3.0,0,technical,medium
974,0.1,0.81,6,304.0,4.0,0,management,medium
975,0.36,0.54,2,136.0,3.0,0,IT,low
976,0.92,0.94,5,307.0,5.0,0,IT,low
977,0.11,0.87,5,303.0,4.0,0,IT,low
978,0.39,0.56,2,156.0,3.0,0,IT,low
979,0.11,0.95,6,271.0,4.0,0,IT,low
980,0.45,0.45,2,140.0,3.0,0,product_mng,low
981,0.44,0.55,2,130.0,3.0,0,product_mng,low
982,0.85,0.97,4,266.0,6.0,0,product_mng,low
983,0.43,0.52,2,139.0,3.0,0,product_mng,low
984,0.75,0.86,5,260.0,5.0,0,IT,low
985,0.11,0.55,2,137.0,3.0,0,RandD,low
986,0.36,0.5,2,158.0,3.0,0,RandD,low
987,0.1,0.79,6,249.0,4.0,0,RandD,low
988,0.74,0.89,5,259.0,5.0,0,RandD,low
989,0.4,0.46,2,144.0,3.0,0,RandD,low
990,0.09,0.77,6,244.0,4.0,0,marketing,low
991,0.76,0.91,4,219.0,5.0,0,sales,low
992,0.45,0.57,2,151.0,3.0,0,accounting,low
993,0.84,0.88,4,269.0,5.0,0,support,low
994,0.38,0.45,2,127.0,3.0,0,technical,low
995,0.38,0.46,2,144.0,3.0,0,management,low
996,0.38,0.54,2,157.0,3.0,0,marketing,medium
997,0.86,0.94,5,224.0,5.0,0,marketing,medium
998,0.37,0.46,2,155.0,3.0,0,marketing,medium
999,0.37,0.5,2,131.0,3.0,0,sales,medium
1000,0.87,1.0,4,258.0,5.0,1,sales,medium
1001,0.11,0.85,6,267.0,4.0,0,sales,medium
1002,0.42,0.5,2,141.0,3.0,0,sales,medium
1003,0.43,0.48,2,160.0,3.0,0,sales,medium
1004,0.09,0.8,6,247.0,4.0,0,sales,medium
1005,0.54,0.56,4,260.0,3.0,0,sales,medium
1006,0.4,0.47,2,151.0,3.0,0,sales,medium
1007,0.36,0.52,2,137.0,3.0,0,sales,medium
1008,0.87,0.9,4,256.0,5.0,0,sales,high
1009,0.75,0.88,4,239.0,5.0,0,sales,low
1010,0.43,0.53,2,152.0,3.0,0,sales,medium
1011,0.43,0.47,2,149.0,3.0,0,sales,medium
1012,0.1,0.87,6,284.0,4.0,0,sales,medium
1013,0.11,0.78,7,248.0,4.0,0,sales,medium
1014,0.44,0.53,2,156.0,3.0,0,sales,low
1015,0.39,0.48,2,138.0,3.0,0,sales,low
1016,0.4,0.55,2,155.0,3.0,0,sales,low
